sample_index,gps_time,time_since_start_s,time_centered_s,strain,detector,strain_abs,strain_sign,strain_sq
549,1187006834.1340332,0.134033203125,-2047.865966796875,-1.3238924046820897e-18,L1,1.3238924046820897e-18,-1.0,1.752691099174926e-36
550,1187006834.134277,0.13427734375,-2047.86572265625,-1.3172608657223297e-18,L1,1.3172608657223297e-18,-1.0,1.7351761883635415e-36
551,1187006834.1345215,0.134521484375,-2047.865478515625,-1.326444051338931e-18,L1,1.326444051338931e-18,-1.0,1.7594538213324367e-36
552,1187006834.1347656,0.134765625,-2047.865234375,-1.3249918878787242e-18,L1,1.3249918878787242e-18,-1.0,1.755603502944425e-36
553,1187006834.1350098,0.135009765625,-2047.864990234375,-1.3263396466295645e-18,L1,1.3263396466295645e-18,-1.0,1.759176858221438e-36
554,1187006834.135254,0.13525390625,-2047.86474609375,-1.3403788146920117e-18,L1,1.3403788146920117e-18,-1.0,1.796615366875162e-36
555,1187006834.135498,0.135498046875,-2047.864501953125,-1.3368337869881473e-18,L1,1.3368337869881473e-18,-1.0,1.7871245740330712e-36
556,1187006834.1357422,0.1357421875,-2047.8642578125,-1.3418067563583391e-18,L1,1.3418067563583391e-18,-1.0,1.8004453714088867e-36
557,1187006834.1359863,0.135986328125,-2047.864013671875,-1.3468947017494473e-18,L1,1.3468947017494473e-18,-1.0,1.814125337600733e-36
558,1187006834.1362305,0.13623046875,-2047.86376953125,-1.3351254078728957e-18,L1,1.3351254078728957e-18,-1.0,1.7825598547477662e-36
559,1187006834.1364746,0.136474609375,-2047.863525390625,-1.346364310673995e-18,L1,1.346364310673995e-18,-1.0,1.812696857056662e-36
560,1187006834.1367188,0.13671875,-2047.86328125,-1.3477472290156245e-18,L1,1.3477472290156245e-18,-1.0,1.816422593319294e-36
561,1187006834.136963,0.136962890625,-2047.863037109375,-1.3430584494959337e-18,L1,1.3430584494959337e-18,-1.0,1.803805998762421e-36
562,1187006834.137207,0.13720703125,-2047.86279296875,-1.3625984705513601e-18,L1,1.3625984705513601e-18,-1.0,1.8566745919489057e-36
563,1187006834.1374512,0.137451171875,-2047.862548828125,-1.360845326736898e-18,L1,1.360845326736898e-18,-1.0,1.851900003301655e-36
564,1187006834.1376953,0.1376953125,-2047.8623046875,-1.3618195634854686e-18,L1,1.3618195634854686e-18,-1.0,1.8545525234917525e-36
565,1187006834.1379397,0.137939453125,-2047.862060546875,-1.3731659713300458e-18,L1,1.3731659713300458e-18,-1.0,1.885584784818788e-36
566,1187006834.1381836,0.13818359375,-2047.86181640625,-1.360967785986552e-18,L1,1.360967785986552e-18,-1.0,1.8522333144931373e-36
567,1187006834.1384275,0.138427734375,-2047.861572265625,-1.3649080641364921e-18,L1,1.3649080641364921e-18,-1.0,1.8629740235448266e-36
568,1187006834.138672,0.138671875,-2047.861328125,-1.3725220552139329e-18,L1,1.3725220552139329e-18,-1.0,1.8838167920486786e-36
569,1187006834.138916,0.138916015625,-2047.861083984375,-1.3649562252250514e-18,L1,1.3649562252250514e-18,-1.0,1.863105496780621e-36
570,1187006834.1391602,0.13916015625,-2047.86083984375,-1.3797214368375917e-18,L1,1.3797214368375917e-18,-1.0,1.9036312432691887e-36
571,1187006834.1394043,0.139404296875,-2047.860595703125,-1.3858392989516482e-18,L1,1.3858392989516482e-18,-1.0,1.920550562518796e-36
572,1187006834.1396484,0.1396484375,-2047.8603515625,-1.3813298629936412e-18,L1,1.3813298629936412e-18,-1.0,1.908072190398032e-36
573,1187006834.1398926,0.139892578125,-2047.860107421875,-1.395812378257974e-18,L1,1.395812378257974e-18,-1.0,1.948292195298181e-36
574,1187006834.1401367,0.14013671875,-2047.85986328125,-1.3895613946534293e-18,L1,1.3895613946534293e-18,-1.0,1.9308808695111832e-36
575,1187006834.1403809,0.140380859375,-2047.859619140625,-1.3844898993372645e-18,L1,1.3844898993372645e-18,-1.0,1.9168122813669085e-36
576,1187006834.140625,0.140625,-2047.859375,-1.3985480289375613e-18,L1,1.3985480289375613e-18,-1.0,1.955936589245138e-36
577,1187006834.1408691,0.140869140625,-2047.859130859375,-1.3912917679426748e-18,L1,1.3912917679426748e-18,-1.0,1.9356927835450537e-36
578,1187006834.1411133,0.14111328125,-2047.85888671875,-1.3989448579225877e-18,L1,1.3989448579225877e-18,-1.0,1.957046715508049e-36
579,1187006834.1413574,0.141357421875,-2047.858642578125,-1.412988253724432e-18,L1,1.412988253724432e-18,-1.0,1.996535805163219e-36
580,1187006834.1416016,0.1416015625,-2047.8583984375,-1.4049394562745982e-18,L1,1.4049394562745982e-18,-1.0,1.973854875797164e-36
581,1187006834.1418457,0.141845703125,-2047.858154296875,-1.4158065522853962e-18,L1,1.4158065522853962e-18,-1.0,2.0045081934942603e-36
582,1187006834.1420898,0.14208984375,-2047.85791015625,-1.4143110047737953e-18,L1,1.4143110047737953e-18,-1.0,2.0002756182242625e-36
583,1187006834.142334,0.142333984375,-2047.857666015625,-1.406291529895378e-18,L1,1.406291529895378e-18,-1.0,1.977655867055483e-36
584,1187006834.142578,0.142578125,-2047.857421875,-1.4217931968527297e-18,L1,1.4217931968527297e-18,-1.0,2.021495894616705e-36
585,1187006834.1428225,0.142822265625,-2047.857177734375,-1.414644229781824e-18,L1,1.414644229781824e-18,-1.0,2.0012182968550104e-36
586,1187006834.1430664,0.14306640625,-2047.85693359375,-1.41912702003314e-18,L1,1.41912702003314e-18,-1.0,2.0139214989881395e-36
587,1187006834.1433103,0.143310546875,-2047.856689453125,-1.4377147836110934e-18,L1,1.4377147836110934e-18,-1.0,2.067023799013893e-36
588,1187006834.1435547,0.1435546875,-2047.8564453125,-1.4302517397681637e-18,L1,1.4302517397681637e-18,-1.0,2.0456200391098592e-36
589,1187006834.1437988,0.143798828125,-2047.856201171875,-1.4373421658416018e-18,L1,1.4373421658416018e-18,-1.0,2.065952501706226e-36
590,1187006834.144043,0.14404296875,-2047.85595703125,-1.4415315951118273e-18,L1,1.4415315951118273e-18,-1.0,2.078013339705649e-36
591,1187006834.144287,0.144287109375,-2047.855712890625,-1.4318699889690189e-18,L1,1.4318699889690189e-18,-1.0,2.050251665310138e-36
592,1187006834.1445312,0.14453125,-2047.85546875,-1.4405736584825169e-18,L1,1.4405736584825169e-18,-1.0,2.0752524655137036e-36
593,1187006834.1447754,0.144775390625,-2047.855224609375,-1.4398043852385113e-18,L1,1.4398043852385113e-18,-1.0,2.073036667752047e-36
594,1187006834.1450195,0.14501953125,-2047.85498046875,-1.4387404085723973e-18,L1,1.4387404085723973e-18,-1.0,2.069973963259068e-36
595,1187006834.1452637,0.145263671875,-2047.854736328125,-1.4551532530675125e-18,L1,1.4551532530675125e-18,-1.0,2.117470989912964e-36
596,1187006834.1455078,0.1455078125,-2047.8544921875,-1.4557305045755793e-18,L1,1.4557305045755793e-18,-1.0,2.1191513019518707e-36
597,1187006834.145752,0.145751953125,-2047.854248046875,-1.4561067411657201e-18,L1,1.4561067411657201e-18,-1.0,2.120246841668253e-36
598,1187006834.145996,0.14599609375,-2047.85400390625,-1.4634143187878705e-18,L1,1.4634143187878705e-18,-1.0,2.1415814684333667e-36
599,1187006834.1462402,0.146240234375,-2047.853759765625,-1.4563915920915821e-18,L1,1.4563915920915821e-18,-1.0,2.121076469515053e-36
600,1187006834.1464844,0.146484375,-2047.853515625,-1.460470786828459e-18,L1,1.460470786828459e-18,-1.0,2.1329749191793385e-36
601,1187006834.1467285,0.146728515625,-2047.853271484375,-1.4643188757158953e-18,L1,1.4643188757158953e-18,-1.0,2.144229769777864e-36
602,1187006834.146973,0.14697265625,-2047.85302734375,-1.4601383154998326e-18,L1,1.4601383154998326e-18,-1.0,2.1320039003906887e-36
603,1187006834.1472168,0.147216796875,-2047.852783203125,-1.475215203902623e-18,L1,1.475215203902623e-18,-1.0,2.176259897825458e-36
604,1187006834.147461,0.1474609375,-2047.8525390625,-1.478035214119677e-18,L1,1.478035214119677e-18,-1.0,2.1845880941777988e-36
605,1187006834.147705,0.147705078125,-2047.852294921875,-1.4753438639850313e-18,L1,1.4753438639850313e-18,-1.0,2.1766395169982823e-36
606,1187006834.1479492,0.14794921875,-2047.85205078125,-1.4845814009849176e-18,L1,1.4845814009849176e-18,-1.0,2.2039819361503408e-36
607,1187006834.1481934,0.148193359375,-2047.851806640625,-1.4774559166381509e-18,L1,1.4774559166381509e-18,-1.0,2.1828759856090787e-36
608,1187006834.1484375,0.1484375,-2047.8515625,-1.4780931441537305e-18,L1,1.4780931441537305e-18,-1.0,2.184759342794261e-36
609,1187006834.1486816,0.148681640625,-2047.851318359375,-1.482115175284572e-18,L1,1.482115175284572e-18,-1.0,2.1966653928088175e-36
610,1187006834.1489258,0.14892578125,-2047.85107421875,-1.4784606031929713e-18,L1,1.4784606031929713e-18,-1.0,2.1858457551937244e-36
611,1187006834.14917,0.149169921875,-2047.850830078125,-1.4916067451163102e-18,L1,1.4916067451163102e-18,-1.0,2.2248906820764733e-36
612,1187006834.149414,0.1494140625,-2047.8505859375,-1.4965775712504397e-18,L1,1.4965775712504397e-18,-1.0,2.2397444267698647e-36
613,1187006834.1496582,0.149658203125,-2047.850341796875,-1.495969741039195e-18,L1,1.495969741039195e-18,-1.0,2.2379254661048763e-36
614,1187006834.1499023,0.14990234375,-2047.85009765625,-1.5025825369620071e-18,L1,1.5025825369620071e-18,-1.0,2.257754280383181e-36
615,1187006834.1501465,0.150146484375,-2047.849853515625,-1.497540004626488e-18,L1,1.497540004626488e-18,-1.0,2.2426260654567017e-36
616,1187006834.1503906,0.150390625,-2047.849609375,-1.4954072410628165e-18,L1,1.4954072410628165e-18,-1.0,2.2362428166231048e-36
617,1187006834.1506348,0.150634765625,-2047.849365234375,-1.4985604864807245e-18,L1,1.4985604864807245e-18,-1.0,2.245683531641346e-36
618,1187006834.150879,0.15087890625,-2047.84912109375,-1.4963572384053454e-18,L1,1.4963572384053454e-18,-1.0,2.239084984928072e-36
619,1187006834.151123,0.151123046875,-2047.848876953125,-1.503870034413986e-18,L1,1.503870034413986e-18,-1.0,2.261625080408324e-36
620,1187006834.1513672,0.1513671875,-2047.8486328125,-1.511175624849936e-18,L1,1.511175624849936e-18,-1.0,2.2836517691405947e-36
621,1187006834.151611,0.151611328125,-2047.848388671875,-1.5094265473844429e-18,L1,1.5094265473844429e-18,-1.0,2.27836850194892e-36
622,1187006834.1518557,0.15185546875,-2047.84814453125,-1.5156389961279345e-18,L1,1.5156389961279345e-18,-1.0,2.297161566583693e-36
623,1187006834.1520996,0.152099609375,-2047.847900390625,-1.5148581101063773e-18,L1,1.5148581101063773e-18,-1.0,2.294795093755065e-36
624,1187006834.1523438,0.15234375,-2047.84765625,-1.5092891967087636e-18,L1,1.5092891967087636e-18,-1.0,2.277953879301785e-36
625,1187006834.152588,0.152587890625,-2047.847412109375,-1.5128839364373022e-18,L1,1.5128839364373022e-18,-1.0,2.2888178051300272e-36
626,1187006834.152832,0.15283203125,-2047.84716796875,-1.510402174854042e-18,L1,1.510402174854042e-18,-1.0,2.28131472980382e-36
627,1187006834.1530762,0.153076171875,-2047.846923828125,-1.5161110306037492e-18,L1,1.5161110306037492e-18,-1.0,2.2985926571183627e-36
628,1187006834.1533203,0.1533203125,-2047.8466796875,-1.5244228223883688e-18,L1,1.5244228223883688e-18,-1.0,2.3238649414185204e-36
629,1187006834.1535645,0.153564453125,-2047.846435546875,-1.5216922167782405e-18,L1,1.5216922167782405e-18,-1.0,2.315547202603476e-36
630,1187006834.1538086,0.15380859375,-2047.84619140625,-1.5268254964994657e-18,L1,1.5268254964994657e-18,-1.0,2.33119609676084e-36
631,1187006834.1540527,0.154052734375,-2047.845947265625,-1.5245939530540182e-18,L1,1.5245939530540182e-18,-1.0,2.3243867216888773e-36
632,1187006834.1542969,0.154296875,-2047.845703125,-1.5189598497061474e-18,L1,1.5189598497061474e-18,-1.0,2.307239025019322e-36
633,1187006834.154541,0.154541015625,-2047.845458984375,-1.522332444549168e-18,L1,1.522332444549168e-18,-1.0,2.317496071727046e-36
634,1187006834.1547852,0.15478515625,-2047.84521484375,-1.5183896373099832e-18,L1,1.5183896373099832e-18,-1.0,2.3055070906903424e-36
635,1187006834.1550293,0.155029296875,-2047.844970703125,-1.5247935565547424e-18,L1,1.5247935565547424e-18,-1.0,2.3249953901108603e-36
636,1187006834.1552734,0.1552734375,-2047.8447265625,-1.5335759940769957e-18,L1,1.5335759940769957e-18,-1.0,2.3518553296092456e-36
637,1187006834.1555176,0.155517578125,-2047.844482421875,-1.5296892685488713e-18,L1,1.5296892685488713e-18,-1.0,2.339949258313581e-36
638,1187006834.1557617,0.15576171875,-2047.84423828125,-1.5368544513765381e-18,L1,1.5368544513765381e-18,-1.0,2.36192160471588e-36
639,1187006834.156006,0.156005859375,-2047.843994140625,-1.5355358304241677e-18,L1,1.5355358304241677e-18,-1.0,2.3578702865164386e-36
640,1187006834.15625,0.15625,-2047.84375,-1.5256170961586258e-18,L1,1.5256170961586258e-18,-1.0,2.327507524091478e-36
641,1187006834.156494,0.156494140625,-2047.843505859375,-1.5298710771380964e-18,L1,1.5298710771380964e-18,-1.0,2.3405055126636797e-36
642,1187006834.1567383,0.15673828125,-2047.84326171875,-1.5257412987106396e-18,L1,1.5257412987106396e-18,-1.0,2.327886510591229e-36
643,1187006834.1569824,0.156982421875,-2047.843017578125,-1.5259228149206382e-18,L1,1.5259228149206382e-18,-1.0,2.3284404370953244e-36
644,1187006834.1572266,0.1572265625,-2047.8427734375,-1.5359466514776949e-18,L1,1.5359466514776949e-18,-1.0,2.359132116185544e-36
645,1187006834.1574707,0.157470703125,-2047.842529296875,-1.53255193877912e-18,L1,1.53255193877912e-18,-1.0,2.3487154450556397e-36
646,1187006834.1577148,0.15771484375,-2047.84228515625,-1.5375188063407565e-18,L1,1.5375188063407565e-18,-1.0,2.3639640798515048e-36
647,1187006834.157959,0.157958984375,-2047.842041015625,-1.5402423516611249e-18,L1,1.5402423516611249e-18,-1.0,2.3723465018505922e-36
648,1187006834.1582031,0.158203125,-2047.841796875,-1.5283604505932114e-18,L1,1.5283604505932114e-18,-1.0,2.335885666937484e-36
649,1187006834.1584473,0.158447265625,-2047.841552734375,-1.5322333920678324e-18,L1,1.5322333920678324e-18,-1.0,2.347739167767696e-36
650,1187006834.1586914,0.15869140625,-2047.84130859375,-1.5297341777281991e-18,L1,1.5297341777281991e-18,-1.0,2.340086654509769e-36
651,1187006834.1589355,0.158935546875,-2047.841064453125,-1.5257135638014217e-18,L1,1.5257135638014217e-18,-1.0,2.3278018787676347e-36
652,1187006834.1591797,0.1591796875,-2047.8408203125,-1.5384858945921921e-18,L1,1.5384858945921921e-18,-1.0,2.3669388478591376e-36
653,1187006834.1594238,0.159423828125,-2047.840576171875,-1.5343898973400677e-18,L1,1.5343898973400677e-18,-1.0,2.3543523570592636e-36
654,1187006834.159668,0.15966796875,-2047.84033203125,-1.5354183075855614e-18,L1,1.5354183075855614e-18,-1.0,2.357509379268909e-36
655,1187006834.159912,0.159912109375,-2047.840087890625,-1.5404762667246337e-18,L1,1.5404762667246337e-18,-1.0,2.3730671283418648e-36
656,1187006834.1601562,0.16015625,-2047.83984375,-1.5278167397448637e-18,L1,1.5278167397448637e-18,-1.0,2.3342239902446245e-36
657,1187006834.1604004,0.160400390625,-2047.839599609375,-1.5284067689888225e-18,L1,1.5284067689888225e-18,-1.0,2.336027251490852e-36
658,1187006834.1606443,0.16064453125,-2047.83935546875,-1.5265217009288753e-18,L1,1.5265217009288753e-18,-1.0,2.330268503406786e-36
659,1187006834.160889,0.160888671875,-2047.839111328125,-1.5220916370615592e-18,L1,1.5220916370615592e-18,-1.0,2.316762951612737e-36
660,1187006834.1611328,0.1611328125,-2047.8388671875,-1.5329159980603141e-18,L1,1.5329159980603141e-18,-1.0,2.349831457109249e-36
661,1187006834.161377,0.161376953125,-2047.838623046875,-1.5317217102316285e-18,L1,1.5317217102316285e-18,-1.0,2.3461713975949048e-36
662,1187006834.161621,0.16162109375,-2047.83837890625,-1.5309923075940401e-18,L1,1.5309923075940401e-18,-1.0,2.3439374459121242e-36
663,1187006834.1618652,0.161865234375,-2047.838134765625,-1.5369951289644949e-18,L1,1.5369951289644949e-18,-1.0,2.362354026460584e-36
664,1187006834.1621094,0.162109375,-2047.837890625,-1.5272455335797536e-18,L1,1.5272455335797536e-18,-1.0,2.3324789198393056e-36
665,1187006834.1623535,0.162353515625,-2047.837646484375,-1.5227660551540608e-18,L1,1.5227660551540608e-18,-1.0,2.31881645872946e-36
666,1187006834.1625977,0.16259765625,-2047.83740234375,-1.5222426465465605e-18,L1,1.5222426465465605e-18,-1.0,2.3172226749650768e-36
667,1187006834.1628418,0.162841796875,-2047.837158203125,-1.515349359122025e-18,L1,1.515349359122025e-18,-1.0,2.296283680191532e-36
668,1187006834.163086,0.1630859375,-2047.8369140625,-1.5228975359165638e-18,L1,1.5228975359165638e-18,-1.0,2.3192169049007416e-36
669,1187006834.16333,0.163330078125,-2047.836669921875,-1.525916140882327e-18,L1,1.525916140882327e-18,-1.0,2.3284200690052135e-36
670,1187006834.1635742,0.16357421875,-2047.83642578125,-1.5218466928769625e-18,L1,1.5218466928769625e-18,-1.0,2.316017356620548e-36
671,1187006834.1638184,0.163818359375,-2047.836181640625,-1.527585622540832e-18,L1,1.527585622540832e-18,-1.0,2.333517834193461e-36
672,1187006834.1640625,0.1640625,-2047.8359375,-1.5205212787110789e-18,L1,1.5205212787110789e-18,-1.0,2.3119849590131744e-36
673,1187006834.1643066,0.164306640625,-2047.835693359375,-1.5129139788716937e-18,L1,1.5129139788716937e-18,-1.0,2.28890870746538e-36
674,1187006834.1645508,0.16455078125,-2047.83544921875,-1.5143610303938856e-18,L1,1.5143610303938856e-18,-1.0,2.293289330375631e-36
675,1187006834.164795,0.164794921875,-2047.835205078125,-1.5093166836595853e-18,L1,1.5093166836595853e-18,-1.0,2.278036851573168e-36
676,1187006834.165039,0.1650390625,-2047.8349609375,-1.512544651000794e-18,L1,1.512544651000794e-18,-1.0,2.2877913212711135e-36
677,1187006834.1652832,0.165283203125,-2047.834716796875,-1.5159525000537756e-18,L1,1.5159525000537756e-18,-1.0,2.298111982419292e-36
678,1187006834.165527,0.16552734375,-2047.83447265625,-1.5124070535471616e-18,L1,1.5124070535471616e-18,-1.0,2.2873750956192068e-36
679,1187006834.1657715,0.165771484375,-2047.834228515625,-1.517066406689877e-18,L1,1.517066406689877e-18,-1.0,2.3014904823069355e-36
680,1187006834.1660156,0.166015625,-2047.833984375,-1.512332671045471e-18,L1,1.512332671045471e-18,-1.0,2.2871501079115287e-36
681,1187006834.1662598,0.166259765625,-2047.833740234375,-1.5010161516843028e-18,L1,1.5010161516843028e-18,-1.0,2.253049487617154e-36
682,1187006834.166504,0.16650390625,-2047.83349609375,-1.5015887534784245e-18,L1,1.5015887534784245e-18,-1.0,2.2547687845728887e-36
683,1187006834.166748,0.166748046875,-2047.833251953125,-1.4972604501556465e-18,L1,1.4972604501556465e-18,-1.0,2.241788855600289e-36
684,1187006834.1669922,0.1669921875,-2047.8330078125,-1.4975473607170332e-18,L1,1.4975473607170332e-18,-1.0,2.242648097590552e-36
685,1187006834.1672363,0.167236328125,-2047.832763671875,-1.5043615775331369e-18,L1,1.5043615775331369e-18,-1.0,2.263103755957988e-36
686,1187006834.1674805,0.16748046875,-2047.83251953125,-1.501076594556597e-18,L1,1.501076594556597e-18,-1.0,2.2532309427256303e-36
687,1187006834.1677246,0.167724609375,-2047.832275390625,-1.5044635532806557e-18,L1,1.5044635532806557e-18,-1.0,2.2634105831498564e-36
688,1187006834.1679688,0.16796875,-2047.83203125,-1.5018167223932811e-18,L1,1.5018167223932811e-18,-1.0,2.255453467660097e-36
689,1187006834.168213,0.168212890625,-2047.831787109375,-1.4912464867006768e-18,L1,1.4912464867006768e-18,-1.0,2.223816084097112e-36
690,1187006834.168457,0.16845703125,-2047.83154296875,-1.4906340677602713e-18,L1,1.4906340677602713e-18,-1.0,2.221989923967533e-36
691,1187006834.1687012,0.168701171875,-2047.831298828125,-1.4833317381492546e-18,L1,1.4833317381492546e-18,-1.0,2.200273045400888e-36
692,1187006834.1689453,0.1689453125,-2047.8310546875,-1.4830241469861014e-18,L1,1.4830241469861014e-18,-1.0,2.199360620543854e-36
693,1187006834.1691897,0.169189453125,-2047.830810546875,-1.4889117287286562e-18,L1,1.4889117287286562e-18,-1.0,2.216858135945756e-36
694,1187006834.1694336,0.16943359375,-2047.83056640625,-1.4855421307401689e-18,L1,1.4855421307401689e-18,-1.0,2.206835422204041e-36
695,1187006834.1696775,0.169677734375,-2047.830322265625,-1.4903375508837521e-18,L1,1.4903375508837521e-18,-1.0,2.2211060155741804e-36
696,1187006834.169922,0.169921875,-2047.830078125,-1.4875490419534933e-18,L1,1.4875490419534933e-18,-1.0,2.212802152216756e-36
697,1187006834.170166,0.170166015625,-2047.829833984375,-1.4768900082723882e-18,L1,1.4768900082723882e-18,-1.0,2.181204096534815e-36
698,1187006834.1704102,0.17041015625,-2047.82958984375,-1.4770136934753666e-18,L1,1.4770136934753666e-18,-1.0,2.1815694507137443e-36
699,1187006834.1706543,0.170654296875,-2047.829345703125,-1.4702165348132017e-18,L1,1.4702165348132017e-18,-1.0,2.1615366592381383e-36
700,1187006834.1708984,0.1708984375,-2047.8291015625,-1.468795694689273e-18,L1,1.468795694689273e-18,-1.0,2.157360792737744e-36
701,1187006834.1711426,0.171142578125,-2047.828857421875,-1.475740284519419e-18,L1,1.475740284519419e-18,-1.0,2.177809387353456e-36
702,1187006834.1713867,0.17138671875,-2047.82861328125,-1.4720112720901213e-18,L1,1.4720112720901213e-18,-1.0,2.166817185160377e-36
703,1187006834.1716309,0.171630859375,-2047.828369140625,-1.475520572322137e-18,L1,1.475520572322137e-18,-1.0,2.1771609593458472e-36
704,1187006834.171875,0.171875,-2047.828125,-1.4738805007777598e-18,L1,1.4738805007777598e-18,-1.0,2.1723237305729e-36
705,1187006834.1721191,0.172119140625,-2047.827880859375,-1.4619676331114707e-18,L1,1.4619676331114707e-18,-1.0,2.1373493602655557e-36
706,1187006834.1723633,0.17236328125,-2047.82763671875,-1.4623761729573369e-18,L1,1.4623761729573369e-18,-1.0,2.138544071233347e-36
707,1187006834.1726074,0.172607421875,-2047.827392578125,-1.4560507197419699e-18,L1,1.4560507197419699e-18,-1.0,2.120083698461109e-36
708,1187006834.1728516,0.1728515625,-2047.8271484375,-1.4511543923992944e-18,L1,1.4511543923992944e-18,-1.0,2.105849070579765e-36
709,1187006834.1730957,0.173095703125,-2047.826904296875,-1.4599385448612533e-18,L1,1.4599385448612533e-18,-1.0,2.1314205547715935e-36
710,1187006834.1733398,0.17333984375,-2047.82666015625,-1.4571983256006313e-18,L1,1.4571983256006313e-18,-1.0,2.123426960133283e-36
711,1187006834.173584,0.173583984375,-2047.826416015625,-1.4597104769638842e-18,L1,1.4597104769638842e-18,-1.0,2.1307546765581304e-36
712,1187006834.173828,0.173828125,-2047.826171875,-1.4636912918185244e-18,L1,1.4636912918185244e-18,-1.0,2.142392197745381e-36
713,1187006834.1740725,0.174072265625,-2047.825927734375,-1.4481675341310125e-18,L1,1.4481675341310125e-18,-1.0,2.097189206911097e-36
714,1187006834.1743164,0.17431640625,-2047.82568359375,-1.4477562216364953e-18,L1,1.4477562216364953e-18,-1.0,2.0959980772871808e-36
715,1187006834.1745603,0.174560546875,-2047.825439453125,-1.4464936053021286e-18,L1,1.4464936053021286e-18,-1.0,2.0923437501799497e-36
716,1187006834.1748047,0.1748046875,-2047.8251953125,-1.4348043914677769e-18,L1,1.4348043914677769e-18,-1.0,2.0586636417752177e-36
717,1187006834.1750488,0.175048828125,-2047.824951171875,-1.446172496234277e-18,L1,1.446172496234277e-18,-1.0,2.091414888864479e-36
718,1187006834.175293,0.17529296875,-2047.82470703125,-1.4442761388510368e-18,L1,1.4442761388510368e-18,-1.0,2.0859335652544595e-36
719,1187006834.175537,0.175537109375,-2047.824462890625,-1.440712268001423e-18,L1,1.440712268001423e-18,-1.0,2.0756518391698032e-36
720,1187006834.1757812,0.17578125,-2047.82421875,-1.4516440860546097e-18,L1,1.4516440860546097e-18,-1.0,2.107270552577323e-36
721,1187006834.1760254,0.176025390625,-2047.823974609375,-1.4376067830552105e-18,L1,1.4376067830552105e-18,-1.0,2.0667132626863512e-36
722,1187006834.1762695,0.17626953125,-2047.82373046875,-1.4332467370448525e-18,L1,1.4332467370448525e-18,-1.0,2.0541962092497167e-36
723,1187006834.1765137,0.176513671875,-2047.823486328125,-1.435421840590015e-18,L1,1.435421840590015e-18,-1.0,2.0604358604428264e-36
724,1187006834.1767578,0.1767578125,-2047.8232421875,-1.4235758947792561e-18,L1,1.4235758947792561e-18,-1.0,2.026568328196559e-36
725,1187006834.177002,0.177001953125,-2047.822998046875,-1.4317162629168453e-18,L1,1.4317162629168453e-18,-1.0,2.0498114575005773e-36
726,1187006834.177246,0.17724609375,-2047.82275390625,-1.4333388429600045e-18,L1,1.4333388429600045e-18,-1.0,2.0544602387379245e-36
727,1187006834.1774902,0.177490234375,-2047.822509765625,-1.4285985188655724e-18,L1,1.4285985188655724e-18,-1.0,2.0408937281049065e-36
728,1187006834.1777344,0.177734375,-2047.822265625,-1.438914809915601e-18,L1,1.438914809915601e-18,-1.0,2.0704758301944505e-36
729,1187006834.1779785,0.177978515625,-2047.822021484375,-1.4298786948665677e-18,L1,1.4298786948665677e-18,-1.0,2.044553082033319e-36
730,1187006834.178223,0.17822265625,-2047.82177734375,-1.4199552165037833e-18,L1,1.4199552165037833e-18,-1.0,2.016272816876305e-36
731,1187006834.1784668,0.178466796875,-2047.821533203125,-1.4226424035657889e-18,L1,1.4226424035657889e-18,-1.0,2.023911408423445e-36
732,1187006834.178711,0.1787109375,-2047.8212890625,-1.414270172665628e-18,L1,1.414270172665628e-18,-1.0,2.0001601212916656e-36
733,1187006834.178955,0.178955078125,-2047.821044921875,-1.4172437616230089e-18,L1,1.4172437616230089e-18,-1.0,2.008579879859336e-36
734,1187006834.1791992,0.17919921875,-2047.82080078125,-1.4249127218390837e-18,L1,1.4249127218390837e-18,-1.0,2.030376264858866e-36
735,1187006834.1794434,0.179443359375,-2047.820556640625,-1.4205851897584502e-18,L1,1.4205851897584502e-18,-1.0,2.0180622813610522e-36
736,1187006834.1796875,0.1796875,-2047.8203125,-1.4271794682194157e-18,L1,1.4271794682194157e-18,-1.0,2.036841234507054e-36
737,1187006834.1799316,0.179931640625,-2047.820068359375,-1.425202775385196e-18,L1,1.425202775385196e-18,-1.0,2.0312029509656657e-36
738,1187006834.1801758,0.18017578125,-2047.81982421875,-1.4126123668034009e-18,L1,1.4126123668034009e-18,-1.0,1.9954736988459055e-36
739,1187006834.18042,0.180419921875,-2047.819580078125,-1.4161376853102397e-18,L1,1.4161376853102397e-18,-1.0,2.005445943755844e-36
740,1187006834.180664,0.1806640625,-2047.8193359375,-1.4099409700368549e-18,L1,1.4099409700368549e-18,-1.0,1.9879335389884672e-36
741,1187006834.1809082,0.180908203125,-2047.819091796875,-1.4057035340599025e-18,L1,1.4057035340599025e-18,-1.0,1.9760024256685e-36
742,1187006834.1811523,0.18115234375,-2047.81884765625,-1.4174679461212065e-18,L1,1.4174679461212065e-18,-1.0,2.009215378281071e-36
743,1187006834.1813965,0.181396484375,-2047.818603515625,-1.4146488480799546e-18,L1,1.4146488480799546e-18,-1.0,2.0012313633739425e-36
744,1187006834.1816406,0.181640625,-2047.818359375,-1.41818801459871e-18,L1,1.41818801459871e-18,-1.0,2.0112572447514307e-36
745,1187006834.1818848,0.181884765625,-2047.818115234375,-1.4203349290593846e-18,L1,1.4203349290593846e-18,-1.0,2.0173513107061272e-36
