sample_index,gps_time,time_since_start_s,time_centered_s,strain,detector,strain_abs,strain_sign,strain_sq
931,1187006834.227295,0.227294921875,-2047.772705078125,-9.623902975159326e-19,V1,9.623902975159326e-19,-1.0,9.261950847528053e-37
932,1187006834.227539,0.2275390625,-2047.7724609375,-9.50453526961513e-19,V1,9.50453526961513e-19,-1.0,9.033619069135796e-37
933,1187006834.2277832,0.227783203125,-2047.772216796875,-9.272340758342164e-19,V1,9.272340758342164e-19,-1.0,8.597630313881334e-37
934,1187006834.228027,0.22802734375,-2047.77197265625,-9.49763489380869e-19,V1,9.49763489380869e-19,-1.0,9.02050685760924e-37
935,1187006834.2282715,0.228271484375,-2047.771728515625,-8.818789578017792e-19,V1,8.818789578017792e-19,-1.0,7.777104962135523e-37
936,1187006834.2285156,0.228515625,-2047.771484375,-8.976806368375368e-19,V1,8.976806368375368e-19,-1.0,8.058305257530457e-37
937,1187006834.2287598,0.228759765625,-2047.771240234375,-8.598320836518792e-19,V1,8.598320836518792e-19,-1.0,7.393112120771322e-37
938,1187006834.229004,0.22900390625,-2047.77099609375,-8.571986114287029e-19,V1,8.571986114287029e-19,-1.0,7.347894594352964e-37
939,1187006834.229248,0.229248046875,-2047.770751953125,-7.987631563428784e-19,V1,7.987631563428784e-19,-1.0,6.3802257993083765e-37
940,1187006834.2294922,0.2294921875,-2047.7705078125,-8.109380126828412e-19,V1,8.109380126828412e-19,-1.0,6.576204604139958e-37
941,1187006834.2297363,0.229736328125,-2047.770263671875,-7.724115040553678e-19,V1,7.724115040553678e-19,-1.0,5.966195315970755e-37
942,1187006834.2299805,0.22998046875,-2047.77001953125,-7.353651043113467e-19,V1,7.353651043113467e-19,-1.0,5.407618366388379e-37
943,1187006834.2302246,0.230224609375,-2047.769775390625,-7.129366744523175e-19,V1,7.129366744523175e-19,-1.0,5.082787017791298e-37
944,1187006834.2304688,0.23046875,-2047.76953125,-6.961351294002871e-19,V1,6.961351294002871e-19,-1.0,4.846041183851545e-37
945,1187006834.230713,0.230712890625,-2047.769287109375,-6.98533043738136e-19,V1,6.98533043738136e-19,-1.0,4.879484131940647e-37
946,1187006834.230957,0.23095703125,-2047.76904296875,-6.387166144166873e-19,V1,6.387166144166873e-19,-1.0,4.079589135319152e-37
947,1187006834.2312012,0.231201171875,-2047.768798828125,-6.595650776477361e-19,V1,6.595650776477361e-19,-1.0,4.350260916524642e-37
948,1187006834.2314453,0.2314453125,-2047.7685546875,-6.247295352519652e-19,V1,6.247295352519652e-19,-1.0,3.9028699221613646e-37
949,1187006834.2316897,0.231689453125,-2047.768310546875,-6.305350242178356e-19,V1,6.305350242178356e-19,-1.0,3.975744167653864e-37
950,1187006834.2319336,0.23193359375,-2047.76806640625,-5.642168540681601e-19,V1,5.642168540681601e-19,-1.0,3.183406584145715e-37
951,1187006834.2321775,0.232177734375,-2047.767822265625,-5.852336169670339e-19,V1,5.852336169670339e-19,-1.0,3.424983864283168e-37
952,1187006834.232422,0.232421875,-2047.767578125,-5.414675968900125e-19,V1,5.414675968900125e-19,-1.0,2.9318715848184517e-37
953,1187006834.232666,0.232666015625,-2047.767333984375,-5.200811485678971e-19,V1,5.200811485678971e-19,-1.0,2.7048440109570305e-37
954,1187006834.2329102,0.23291015625,-2047.76708984375,-5.020906244732986e-19,V1,5.020906244732986e-19,-1.0,2.520949951839868e-37
955,1187006834.2331543,0.233154296875,-2047.766845703125,-4.757903744156326e-19,V1,4.757903744156326e-19,-1.0,2.2637648038656782e-37
956,1187006834.2333984,0.2333984375,-2047.7666015625,-4.608194229855532e-19,V1,4.608194229855532e-19,-1.0,2.1235454060073822e-37
957,1187006834.2336426,0.233642578125,-2047.766357421875,-4.1359424729297447e-19,V1,4.1359424729297447e-19,-1.0,1.7106020139384213e-37
958,1187006834.2338867,0.23388671875,-2047.76611328125,-4.268734163451792e-19,V1,4.268734163451792e-19,-1.0,1.822209135822047e-37
959,1187006834.2341309,0.234130859375,-2047.765869140625,-3.8502360135007293e-19,V1,3.8502360135007293e-19,-1.0,1.4824317359657983e-37
960,1187006834.234375,0.234375,-2047.765625,-4.0646270719528885e-19,V1,4.0646270719528885e-19,-1.0,1.6521193234052307e-37
961,1187006834.2346191,0.234619140625,-2047.765380859375,-3.5189614675331574e-19,V1,3.5189614675331574e-19,-1.0,1.2383089809983113e-37
962,1187006834.2348633,0.23486328125,-2047.76513671875,-3.697938107456221e-19,V1,3.697938107456221e-19,-1.0,1.36747462465769e-37
963,1187006834.2351074,0.235107421875,-2047.764892578125,-3.3731803081206403e-19,V1,3.3731803081206403e-19,-1.0,1.1378345391092854e-37
964,1187006834.2353516,0.2353515625,-2047.7646484375,-3.27307175621905e-19,V1,3.27307175621905e-19,-1.0,1.0712998721358856e-37
965,1187006834.2355957,0.235595703125,-2047.764404296875,-2.866600883622303e-19,V1,2.866600883622303e-19,-1.0,8.217400625984169e-38
966,1187006834.2358398,0.23583984375,-2047.76416015625,-2.8100303228729215e-19,V1,2.8100303228729215e-19,-1.0,7.896270415465295e-38
967,1187006834.236084,0.236083984375,-2047.763916015625,-2.588302597517917e-19,V1,2.588302597517917e-19,-1.0,6.699310336317997e-38
968,1187006834.236328,0.236328125,-2047.763671875,-2.0818260443640265e-19,V1,2.0818260443640265e-19,-1.0,4.3339996789923695e-38
969,1187006834.2365725,0.236572265625,-2047.763427734375,-2.1881090391882e-19,V1,2.1881090391882e-19,-1.0,4.787821167377105e-38
970,1187006834.2368164,0.23681640625,-2047.76318359375,-1.7851065917483518e-19,V1,1.7851065917483518e-19,-1.0,3.1866055439034166e-38
971,1187006834.2370603,0.237060546875,-2047.762939453125,-1.9153513430515385e-19,V1,1.9153513430515385e-19,-1.0,3.668570767329332e-38
972,1187006834.2373047,0.2373046875,-2047.7626953125,-1.3466846471437156e-19,V1,1.3466846471437156e-19,-1.0,1.813559538852594e-38
973,1187006834.2375488,0.237548828125,-2047.762451171875,-1.6155550690375522e-19,V1,1.6155550690375522e-19,-1.0,2.610018181092929e-38
974,1187006834.237793,0.23779296875,-2047.76220703125,-1.2535262857845785e-19,V1,1.2535262857845785e-19,-1.0,1.5713281491528807e-38
975,1187006834.238037,0.238037109375,-2047.761962890625,-1.2569685131501905e-19,V1,1.2569685131501905e-19,-1.0,1.5799698430510007e-38
976,1187006834.2382812,0.23828125,-2047.76171875,-9.120876757486437e-20,V1,9.120876757486437e-20,-1.0,8.319039282525628e-39
977,1187006834.2385254,0.238525390625,-2047.761474609375,-1.0077654198436533e-19,V1,1.0077654198436533e-19,-1.0,1.0155911414326547e-38
978,1187006834.2387695,0.23876953125,-2047.76123046875,-7.556599004302607e-20,V1,7.556599004302607e-20,-1.0,5.710218851182715e-39
979,1187006834.2390137,0.239013671875,-2047.760986328125,-3.626665712412527e-20,V1,3.626665712412527e-20,-1.0,1.3152704189588664e-39
980,1187006834.2392578,0.2392578125,-2047.7607421875,-4.928497914473776e-20,V1,4.928497914473776e-20,-1.0,2.429009169297236e-39
981,1187006834.239502,0.239501953125,-2047.760498046875,-5.80911406221114e-21,V1,5.80911406221114e-21,-1.0,3.374580618777921e-41
982,1187006834.239746,0.23974609375,-2047.76025390625,-1.7308249559797552e-22,V1,1.7308249559797552e-22,-1.0,2.9957550282423223e-44
