sample_index,gps_time,time_since_start_s,time_centered_s,strain,detector,strain_abs,strain_sign,strain_sq
463,1187006834.113037,0.113037109375,-2047.886962890625,-2.9322498581159282e-18,H1,2.9322498581159282e-18,-1.0,8.598089230420881e-36
464,1187006834.1132812,0.11328125,-2047.88671875,-2.9312538817153294e-18,H1,2.9312538817153294e-18,-1.0,8.592249319071187e-36
465,1187006834.1135254,0.113525390625,-2047.886474609375,-2.947103792437137e-18,H1,2.947103792437137e-18,-1.0,8.685420763397356e-36
466,1187006834.1137695,0.11376953125,-2047.88623046875,-2.9731649263505333e-18,H1,2.9731649263505333e-18,-1.0,8.839709679280972e-36
467,1187006834.1140137,0.114013671875,-2047.885986328125,-2.983479971341473e-18,H1,2.983479971341473e-18,-1.0,8.901152739395716e-36
468,1187006834.1142578,0.1142578125,-2047.8857421875,-2.966660548481371e-18,H1,2.966660548481371e-18,-1.0,8.80107480991579e-36
469,1187006834.114502,0.114501953125,-2047.885498046875,-2.981680826661469e-18,H1,2.981680826661469e-18,-1.0,8.890420552080619e-36
470,1187006834.114746,0.11474609375,-2047.88525390625,-3.019089328544004e-18,H1,3.019089328544004e-18,-1.0,9.114900373728284e-36
471,1187006834.1149902,0.114990234375,-2047.885009765625,-3.0172164089143817e-18,H1,3.0172164089143817e-18,-1.0,9.103594858222195e-36
472,1187006834.1152344,0.115234375,-2047.884765625,-3.0081436008326282e-18,H1,3.0081436008326282e-18,-1.0,9.048927923230289e-36
473,1187006834.1154785,0.115478515625,-2047.884521484375,-3.025112730756383e-18,H1,3.025112730756383e-18,-1.0,9.151307033784338e-36
474,1187006834.115723,0.11572265625,-2047.88427734375,-3.048196885174469e-18,H1,3.048196885174469e-18,-1.0,9.291504250787336e-36
475,1187006834.1159668,0.115966796875,-2047.884033203125,-3.0638936224732687e-18,H1,3.0638936224732687e-18,-1.0,9.387444129832368e-36
476,1187006834.116211,0.1162109375,-2047.8837890625,-3.0530063983635613e-18,H1,3.0530063983635613e-18,-1.0,9.320848068448845e-36
477,1187006834.116455,0.116455078125,-2047.883544921875,-3.0529237531227445e-18,H1,3.0529237531227445e-18,-1.0,9.320343442381064e-36
478,1187006834.1166992,0.11669921875,-2047.88330078125,-3.093052732397622e-18,H1,3.093052732397622e-18,-1.0,9.566975205392396e-36
479,1187006834.1169434,0.116943359375,-2047.883056640625,-3.1033132744074773e-18,H1,3.1033132744074773e-18,-1.0,9.630553279113658e-36
480,1187006834.1171875,0.1171875,-2047.8828125,-3.088108633782936e-18,H1,3.088108633782936e-18,-1.0,9.536414934044712e-36
481,1187006834.1174316,0.117431640625,-2047.882568359375,-3.1026555926683385e-18,H1,3.1026555926683385e-18,-1.0,9.62647172671612e-36
482,1187006834.1176758,0.11767578125,-2047.88232421875,-3.1252052032504217e-18,H1,3.1252052032504217e-18,-1.0,9.76690756242351e-36
483,1187006834.11792,0.117919921875,-2047.882080078125,-3.1432326741847344e-18,H1,3.1432326741847344e-18,-1.0,9.879911644062516e-36
484,1187006834.118164,0.1181640625,-2047.8818359375,-3.141497376878294e-18,H1,3.141497376878294e-18,-1.0,9.869005768933202e-36
485,1187006834.1184082,0.118408203125,-2047.881591796875,-3.131215196455547e-18,H1,3.131215196455547e-18,-1.0,9.80450860651415e-36
486,1187006834.1186523,0.11865234375,-2047.88134765625,-3.164006117072352e-18,H1,3.164006117072352e-18,-1.0,1.0010934708871265e-35
487,1187006834.1188965,0.118896484375,-2047.881103515625,-3.186855109520055e-18,H1,3.186855109520055e-18,-1.0,1.0156045489074084e-35
488,1187006834.1191406,0.119140625,-2047.880859375,-3.172136933839763e-18,H1,3.172136933839763e-18,-1.0,1.0062452727030329e-35
489,1187006834.1193848,0.119384765625,-2047.880615234375,-3.178295964186316e-18,H1,3.178295964186316e-18,-1.0,1.0101565235963024e-35
490,1187006834.119629,0.11962890625,-2047.88037109375,-3.1969140054707604e-18,H1,3.1969140054707604e-18,-1.0,1.02202591583751e-35
491,1187006834.119873,0.119873046875,-2047.880126953125,-3.217486600542063e-18,H1,3.217486600542063e-18,-1.0,1.035222002466772e-35
492,1187006834.1201172,0.1201171875,-2047.8798828125,-3.226041725360727e-18,H1,3.226041725360727e-18,-1.0,1.0407345213768417e-35
493,1187006834.120361,0.120361328125,-2047.879638671875,-3.2122691229131733e-18,H1,3.2122691229131733e-18,-1.0,1.0318672918021368e-35
494,1187006834.1206057,0.12060546875,-2047.87939453125,-3.233553168276117e-18,H1,3.233553168276117e-18,-1.0,1.0455866092068515e-35
495,1187006834.1208496,0.120849609375,-2047.879150390625,-3.2673224228817427e-18,H1,3.2673224228817427e-18,-1.0,1.0675395815065818e-35
496,1187006834.1210938,0.12109375,-2047.87890625,-3.2579405635545496e-18,H1,3.2579405635545496e-18,-1.0,1.0614176715654137e-35
497,1187006834.121338,0.121337890625,-2047.878662109375,-3.2529969689753053e-18,H1,3.2529969689753053e-18,-1.0,1.0581989280162524e-35
498,1187006834.121582,0.12158203125,-2047.87841796875,-3.2751810022348477e-18,H1,3.2751810022348477e-18,-1.0,1.072681059740006e-35
499,1187006834.1218262,0.121826171875,-2047.878173828125,-3.296872877807563e-18,H1,3.296872877807563e-18,-1.0,1.0869370772423124e-35
500,1187006834.1220703,0.1220703125,-2047.8779296875,-3.303596687407901e-18,H1,3.303596687407901e-18,-1.0,1.0913751073052456e-35
501,1187006834.1223145,0.122314453125,-2047.877685546875,-3.292328148852664e-18,H1,3.292328148852664e-18,-1.0,1.083942463972761e-35
502,1187006834.1225586,0.12255859375,-2047.87744140625,-3.302526742751216e-18,H1,3.302526742751216e-18,-1.0,1.0906682886586956e-35
503,1187006834.1228027,0.122802734375,-2047.877197265625,-3.338779786900728e-18,H1,3.338779786900728e-18,-1.0,1.1147450465416872e-35
504,1187006834.1230469,0.123046875,-2047.876953125,-3.3409601790266334e-18,H1,3.3409601790266334e-18,-1.0,1.1162014917841674e-35
505,1187006834.123291,0.123291015625,-2047.876708984375,-3.3275276675150364e-18,H1,3.3275276675150364e-18,-1.0,1.107244037807806e-35
506,1187006834.1235352,0.12353515625,-2047.87646484375,-3.345841758601413e-18,H1,3.345841758601413e-18,-1.0,1.1194657073600996e-35
507,1187006834.1237793,0.123779296875,-2047.876220703125,-3.370658476175525e-18,H1,3.370658476175525e-18,-1.0,1.1361338563013912e-35
508,1187006834.1240234,0.1240234375,-2047.8759765625,-3.38132564267105e-18,H1,3.38132564267105e-18,-1.0,1.1433363101784788e-35
509,1187006834.1242676,0.124267578125,-2047.875732421875,-3.373629189488866e-18,H1,3.373629189488866e-18,-1.0,1.1381373908171304e-35
510,1187006834.1245117,0.12451171875,-2047.87548828125,-3.3736410811551853e-18,H1,3.3736410811551853e-18,-1.0,1.1381454144457929e-35
511,1187006834.124756,0.124755859375,-2047.875244140625,-3.4069147909508748e-18,H1,3.4069147909508748e-18,-1.0,1.1607068392799839e-35
512,1187006834.125,0.125,-2047.875,-3.42127586376676e-18,H1,3.42127586376676e-18,-1.0,1.1705128535992987e-35
513,1187006834.125244,0.125244140625,-2047.874755859375,-3.4038724147208085e-18,H1,3.4038724147208085e-18,-1.0,1.1586347415697268e-35
514,1187006834.1254883,0.12548828125,-2047.87451171875,-3.4101768088502522e-18,H1,3.4101768088502522e-18,-1.0,1.1629305867620088e-35
515,1187006834.1257324,0.125732421875,-2047.874267578125,-3.4391314810496375e-18,H1,3.4391314810496375e-18,-1.0,1.1827625343946672e-35
516,1187006834.1259766,0.1259765625,-2047.8740234375,-3.4530614401817257e-18,H1,3.4530614401817257e-18,-1.0,1.1923633309669892e-35
517,1187006834.1262207,0.126220703125,-2047.873779296875,-3.4463997993874267e-18,H1,3.4463997993874267e-18,-1.0,1.1877671577217692e-35
518,1187006834.1264648,0.12646484375,-2047.87353515625,-3.443197879914012e-18,H1,3.443197879914012e-18,-1.0,1.1855611640244348e-35
519,1187006834.126709,0.126708984375,-2047.873291015625,-3.4695682923421285e-18,H1,3.4695682923421285e-18,-1.0,1.2037904135225874e-35
520,1187006834.1269531,0.126953125,-2047.873046875,-3.494614129436305e-18,H1,3.494614129436305e-18,-1.0,1.2212327913655863e-35
521,1187006834.1271973,0.127197265625,-2047.872802734375,-3.477645810934217e-18,H1,3.477645810934217e-18,-1.0,1.209402038630831e-35
522,1187006834.1274414,0.12744140625,-2047.87255859375,-3.476267500322024e-18,H1,3.476267500322024e-18,-1.0,1.2084435733795134e-35
523,1187006834.1276855,0.127685546875,-2047.872314453125,-3.507702988084053e-18,H1,3.507702988084053e-18,-1.0,1.2303980252613794e-35
524,1187006834.1279297,0.1279296875,-2047.8720703125,-3.520423302210714e-18,H1,3.520423302210714e-18,-1.0,1.2393380226748188e-35
525,1187006834.1281738,0.128173828125,-2047.871826171875,-3.517606593734601e-18,H1,3.517606593734601e-18,-1.0,1.2373556148285138e-35
526,1187006834.128418,0.12841796875,-2047.87158203125,-3.508531487839867e-18,H1,3.508531487839867e-18,-1.0,1.2309793201163832e-35
527,1187006834.128662,0.128662109375,-2047.871337890625,-3.525438692352426e-18,H1,3.525438692352426e-18,-1.0,1.2428717973535584e-35
528,1187006834.1289062,0.12890625,-2047.87109375,-3.558824767366161e-18,H1,3.558824767366161e-18,-1.0,1.2665233724818808e-35
529,1187006834.1291504,0.129150390625,-2047.870849609375,-3.550299921973201e-18,H1,3.550299921973201e-18,-1.0,1.260462953596292e-35
530,1187006834.1293943,0.12939453125,-2047.87060546875,-3.537983684857078e-18,H1,3.537983684857078e-18,-1.0,1.2517328554314868e-35
531,1187006834.129639,0.129638671875,-2047.870361328125,-3.56038952369506e-18,H1,3.56038952369506e-18,-1.0,1.2676373560437538e-35
532,1187006834.1298828,0.1298828125,-2047.8701171875,-3.5846128940965744e-18,H1,3.5846128940965744e-18,-1.0,1.284944960052342e-35
533,1187006834.130127,0.130126953125,-2047.869873046875,-3.5840840355008895e-18,H1,3.5840840355008895e-18,-1.0,1.2845658373532342e-35
534,1187006834.130371,0.13037109375,-2047.86962890625,-3.5708543306669845e-18,H1,3.5708543306669845e-18,-1.0,1.2751000650843158e-35
535,1187006834.1306152,0.130615234375,-2047.869384765625,-3.5817352559676e-18,H1,3.5817352559676e-18,-1.0,1.2828827443841285e-35
536,1187006834.1308594,0.130859375,-2047.869140625,-3.614721458438524e-18,H1,3.614721458438524e-18,-1.0,1.3066211222095928e-35
537,1187006834.1311035,0.131103515625,-2047.868896484375,-3.616341359701045e-18,H1,3.616341359701045e-18,-1.0,1.3077924829884405e-35
538,1187006834.1313477,0.13134765625,-2047.86865234375,-3.5947022756722524e-18,H1,3.5947022756722524e-18,-1.0,1.292188445072327e-35
539,1187006834.1315918,0.131591796875,-2047.868408203125,-3.610320991323875e-18,H1,3.610320991323875e-18,-1.0,1.3034417660393808e-35
540,1187006834.131836,0.1318359375,-2047.8681640625,-3.63960608712615e-18,H1,3.63960608712615e-18,-1.0,1.3246732469445723e-35
541,1187006834.13208,0.132080078125,-2047.867919921875,-3.641523766868743e-18,H1,3.641523766868743e-18,-1.0,1.3260695344669918e-35
542,1187006834.1323242,0.13232421875,-2047.86767578125,-3.629327167698975e-18,H1,3.629327167698975e-18,-1.0,1.3172015690197865e-35
543,1187006834.1325684,0.132568359375,-2047.867431640625,-3.63148474371873e-18,H1,3.63148474371873e-18,-1.0,1.3187681443861888e-35
544,1187006834.1328125,0.1328125,-2047.8671875,-3.66281326989689e-18,H1,3.66281326989689e-18,-1.0,1.3416201050132745e-35
545,1187006834.1330566,0.133056640625,-2047.866943359375,-3.674617794349336e-18,H1,3.674617794349336e-18,-1.0,1.3502815934548774e-35
546,1187006834.1333008,0.13330078125,-2047.86669921875,-3.651845090131108e-18,H1,3.651845090131108e-18,-1.0,1.3335972562314683e-35
547,1187006834.133545,0.133544921875,-2047.866455078125,-3.65503489025003e-18,H1,3.65503489025003e-18,-1.0,1.335928004894505e-35
548,1187006834.133789,0.1337890625,-2047.8662109375,-3.684648262569709e-18,H1,3.684648262569709e-18,-1.0,1.3576632818857972e-35
549,1187006834.1340332,0.134033203125,-2047.865966796875,-3.695124886047905e-18,H1,3.695124886047905e-18,-1.0,1.3653947923490542e-35
550,1187006834.134277,0.13427734375,-2047.86572265625,-3.680663673298008e-18,H1,3.680663673298008e-18,-1.0,1.3547285075935588e-35
551,1187006834.1345215,0.134521484375,-2047.865478515625,-3.675622160536424e-18,H1,3.675622160536424e-18,-1.0,1.3510198267026448e-35
552,1187006834.1347656,0.134765625,-2047.865234375,-3.701821804094549e-18,H1,3.701821804094549e-18,-1.0,1.3703484669269818e-35
553,1187006834.1350098,0.135009765625,-2047.864990234375,-3.7203628566952416e-18,H1,3.7203628566952416e-18,-1.0,1.384109978547758e-35
554,1187006834.135254,0.13525390625,-2047.86474609375,-3.701010799122237e-18,H1,3.701010799122237e-18,-1.0,1.3697480935219421e-35
555,1187006834.135498,0.135498046875,-2047.864501953125,-3.693875057685616e-18,H1,3.693875057685616e-18,-1.0,1.3644712941791908e-35
556,1187006834.1357422,0.1357421875,-2047.8642578125,-3.72369648447856e-18,H1,3.72369648447856e-18,-1.0,1.3865915508517986e-35
557,1187006834.1359863,0.135986328125,-2047.864013671875,-3.739985150491187e-18,H1,3.739985150491187e-18,-1.0,1.3987488925894588e-35
558,1187006834.1362305,0.13623046875,-2047.86376953125,-3.725343882201325e-18,H1,3.725343882201325e-18,-1.0,1.3878187040654842e-35
559,1187006834.1364746,0.136474609375,-2047.863525390625,-3.715442670853673e-18,H1,3.715442670853673e-18,-1.0,1.3804514240400276e-35
560,1187006834.1367188,0.13671875,-2047.86328125,-3.735612875153251e-18,H1,3.735612875153251e-18,-1.0,1.3954803553010737e-35
561,1187006834.136963,0.136962890625,-2047.863037109375,-3.7589305922821465e-18,H1,3.7589305922821465e-18,-1.0,1.4129559197594607e-35
562,1187006834.137207,0.13720703125,-2047.86279296875,-3.746280912462856e-18,H1,3.746280912462856e-18,-1.0,1.4034620675083528e-35
563,1187006834.1374512,0.137451171875,-2047.862548828125,-3.7292955562403e-18,H1,3.7292955562403e-18,-1.0,1.3907645345793652e-35
564,1187006834.1376953,0.1376953125,-2047.8623046875,-3.751281845874265e-18,H1,3.751281845874265e-18,-1.0,1.4072115487185834e-35
565,1187006834.1379397,0.137939453125,-2047.862060546875,-3.776533192668729e-18,H1,3.776533192668729e-18,-1.0,1.4262202955328664e-35
566,1187006834.1381836,0.13818359375,-2047.86181640625,-3.764660649848992e-18,H1,3.764660649848992e-18,-1.0,1.4172669808521435e-35
567,1187006834.1384275,0.138427734375,-2047.861572265625,-3.746871446711396e-18,H1,3.746871446711396e-18,-1.0,1.4039045638181149e-35
568,1187006834.138672,0.138671875,-2047.861328125,-3.762619128323644e-18,H1,3.762619128323644e-18,-1.0,1.4157302704826977e-35
569,1187006834.138916,0.138916015625,-2047.861083984375,-3.79192924754045e-18,H1,3.79192924754045e-18,-1.0,1.4378727418352685e-35
570,1187006834.1391602,0.13916015625,-2047.86083984375,-3.787122177594782e-18,H1,3.787122177594782e-18,-1.0,1.4342294388030245e-35
571,1187006834.1394043,0.139404296875,-2047.860595703125,-3.762570553914184e-18,H1,3.762570553914184e-18,-1.0,1.415693717318209e-35
572,1187006834.1396484,0.1396484375,-2047.8603515625,-3.775285168522469e-18,H1,3.775285168522469e-18,-1.0,1.4252778103665723e-35
573,1187006834.1398926,0.139892578125,-2047.860107421875,-3.806357784255184e-18,H1,3.806357784255184e-18,-1.0,1.4488359581760036e-35
574,1187006834.1401367,0.14013671875,-2047.85986328125,-3.80124775364812e-18,H1,3.80124775364812e-18,-1.0,1.4449484484614877e-35
575,1187006834.1403809,0.140380859375,-2047.859619140625,-3.779369019193677e-18,H1,3.779369019193677e-18,-1.0,1.428363018324098e-35
576,1187006834.140625,0.140625,-2047.859375,-3.7855384535535e-18,H1,3.7855384535535e-18,-1.0,1.4330301383332226e-35
577,1187006834.1408691,0.140869140625,-2047.859130859375,-3.813954642606929e-18,H1,3.813954642606929e-18,-1.0,1.4546250015862945e-35
578,1187006834.1411133,0.14111328125,-2047.85888671875,-3.818987379046146e-18,H1,3.818987379046146e-18,-1.0,1.4584664601313752e-35
579,1187006834.1413574,0.141357421875,-2047.858642578125,-3.793032780641943e-18,H1,3.793032780641943e-18,-1.0,1.4387097675024353e-35
580,1187006834.1416016,0.1416015625,-2047.8583984375,-3.795388917342577e-18,H1,3.795388917342577e-18,-1.0,1.440497703388686e-35
581,1187006834.1418457,0.141845703125,-2047.858154296875,-3.828253327118335e-18,H1,3.828253327118335e-18,-1.0,1.4655523536592601e-35
582,1187006834.1420898,0.14208984375,-2047.85791015625,-3.83213370362885e-18,H1,3.83213370362885e-18,-1.0,1.4685248722488168e-35
583,1187006834.142334,0.142333984375,-2047.857666015625,-3.809452248654999e-18,H1,3.809452248654999e-18,-1.0,1.4511926434782624e-35
584,1187006834.142578,0.142578125,-2047.857421875,-3.804999934407336e-18,H1,3.804999934407336e-18,-1.0,1.4478024500839833e-35
585,1187006834.1428225,0.142822265625,-2047.857177734375,-3.83390414625298e-18,H1,3.83390414625298e-18,-1.0,1.4698821002655787e-35
586,1187006834.1430664,0.14306640625,-2047.85693359375,-3.848236034178288e-18,H1,3.848236034178288e-18,-1.0,1.4808920574748237e-35
587,1187006834.1433103,0.143310546875,-2047.856689453125,-3.8210937532207496e-18,H1,3.8210937532207496e-18,-1.0,1.4600757470902634e-35
588,1187006834.1435547,0.1435546875,-2047.8564453125,-3.813879764792575e-18,H1,3.813879764792575e-18,-1.0,1.4545678860294268e-35
589,1187006834.1437988,0.143798828125,-2047.856201171875,-3.8445764627632425e-18,H1,3.8445764627632425e-18,-1.0,1.4780768178033127e-35
590,1187006834.144043,0.14404296875,-2047.85595703125,-3.856499353348278e-18,H1,3.856499353348278e-18,-1.0,1.487258726237569e-35
591,1187006834.144287,0.144287109375,-2047.855712890625,-3.835905854979853e-18,H1,3.835905854979853e-18,-1.0,1.471417372826872e-35
592,1187006834.1445312,0.14453125,-2047.85546875,-3.823028223803426e-18,H1,3.823028223803426e-18,-1.0,1.4615544799997579e-35
593,1187006834.1447754,0.144775390625,-2047.855224609375,-3.847613925178976e-18,H1,3.847613925178976e-18,-1.0,1.4804132917231168e-35
594,1187006834.1450195,0.14501953125,-2047.85498046875,-3.8714328786296985e-18,H1,3.8714328786296985e-18,-1.0,1.4987992533735035e-35
595,1187006834.1452637,0.145263671875,-2047.854736328125,-3.8488887875275e-18,H1,3.8488887875275e-18,-1.0,1.481394489875491e-35
596,1187006834.1455078,0.1455078125,-2047.8544921875,-3.830643872117942e-18,H1,3.830643872117942e-18,-1.0,1.4673832474994742e-35
597,1187006834.145752,0.145751953125,-2047.854248046875,-3.85636863845768e-18,H1,3.85636863845768e-18,-1.0,1.4871579075679936e-35
598,1187006834.145996,0.14599609375,-2047.85400390625,-3.876678824009188e-18,H1,3.876678824009188e-18,-1.0,1.5028638704521258e-35
599,1187006834.1462402,0.146240234375,-2047.853759765625,-3.8603869405520724e-18,H1,3.8603869405520724e-18,-1.0,1.490258733078499e-35
600,1187006834.1464844,0.146484375,-2047.853515625,-3.8399388936639976e-18,H1,3.8399388936639976e-18,-1.0,1.4745130707073486e-35
601,1187006834.1467285,0.146728515625,-2047.853271484375,-3.8570618385272495e-18,H1,3.8570618385272495e-18,-1.0,1.4876926026223205e-35
602,1187006834.146973,0.14697265625,-2047.85302734375,-3.886013264835399e-18,H1,3.886013264835399e-18,-1.0,1.5101099094476677e-35
603,1187006834.1472168,0.147216796875,-2047.852783203125,-3.871800059429556e-18,H1,3.871800059429556e-18,-1.0,1.4990835700198708e-35
604,1187006834.147461,0.1474609375,-2047.8525390625,-3.845930513884904e-18,H1,3.845930513884904e-18,-1.0,1.4791181517631003e-35
605,1187006834.147705,0.147705078125,-2047.852294921875,-3.864243161217493e-18,H1,3.864243161217493e-18,-1.0,1.4932375209016164e-35
606,1187006834.1479492,0.14794921875,-2047.85205078125,-3.891103873722224e-18,H1,3.891103873722224e-18,-1.0,1.5140689356096102e-35
607,1187006834.1481934,0.148193359375,-2047.851806640625,-3.879580047152824e-18,H1,3.879580047152824e-18,-1.0,1.5051141342266304e-35
608,1187006834.1484375,0.1484375,-2047.8515625,-3.856685826540005e-18,H1,3.856685826540005e-18,-1.0,1.4874025564634557e-35
609,1187006834.1486816,0.148681640625,-2047.851318359375,-3.865572593514535e-18,H1,3.865572593514535e-18,-1.0,1.4942651475730688e-35
610,1187006834.1489258,0.14892578125,-2047.85107421875,-3.8952606364893945e-18,H1,3.8952606364893945e-18,-1.0,1.5173055426183762e-35
611,1187006834.14917,0.149169921875,-2047.850830078125,-3.890695774605655e-18,H1,3.890695774605655e-18,-1.0,1.51375136105343e-35
612,1187006834.149414,0.1494140625,-2047.8505859375,-3.859373087816067e-18,H1,3.859373087816067e-18,-1.0,1.489476063095893e-35
613,1187006834.1496582,0.149658203125,-2047.850341796875,-3.865968924324923e-18,H1,3.865968924324923e-18,-1.0,1.4945715723846002e-35
614,1187006834.1499023,0.14990234375,-2047.85009765625,-3.897347936780869e-18,H1,3.897347936780869e-18,-1.0,1.51893209403301e-35
615,1187006834.1501465,0.150146484375,-2047.849853515625,-3.894839293347725e-18,H1,3.894839293347725e-18,-1.0,1.5169773121005406e-35
616,1187006834.1503906,0.150390625,-2047.849609375,-3.8675199656648174e-18,H1,3.8675199656648174e-18,-1.0,1.4957710684815988e-35
617,1187006834.1506348,0.150634765625,-2047.849365234375,-3.865837039185681e-18,H1,3.865837039185681e-18,-1.0,1.4944696013539915e-35
618,1187006834.150879,0.15087890625,-2047.84912109375,-3.8957003782194095e-18,H1,3.8957003782194095e-18,-1.0,1.5176481436858852e-35
619,1187006834.151123,0.151123046875,-2047.848876953125,-3.902743421342117e-18,H1,3.902743421342117e-18,-1.0,1.5231406212829177e-35
620,1187006834.1513672,0.1513671875,-2047.8486328125,-3.86927034733561e-18,H1,3.86927034733561e-18,-1.0,1.4971253020770629e-35
621,1187006834.151611,0.151611328125,-2047.848388671875,-3.864343489228362e-18,H1,3.864343489228362e-18,-1.0,1.4933150602741635e-35
622,1187006834.1518557,0.15185546875,-2047.84814453125,-3.898660895256618e-18,H1,3.898660895256618e-18,-1.0,1.5199556776203132e-35
623,1187006834.1520996,0.152099609375,-2047.847900390625,-3.901211777205696e-18,H1,3.901211777205696e-18,-1.0,1.5219453330608427e-35
624,1187006834.1523438,0.15234375,-2047.84765625,-3.872783669666914e-18,H1,3.872783669666914e-18,-1.0,1.499845335203873e-35
625,1187006834.152588,0.152587890625,-2047.847412109375,-3.863708567152044e-18,H1,3.863708567152044e-18,-1.0,1.4928243891884098e-35
626,1187006834.152832,0.15283203125,-2047.84716796875,-3.887998701205224e-18,H1,3.887998701205224e-18,-1.0,1.511653390057351e-35
627,1187006834.1530762,0.153076171875,-2047.846923828125,-3.904311154117159e-18,H1,3.904311154117159e-18,-1.0,1.5243645588163665e-35
628,1187006834.1533203,0.1533203125,-2047.8466796875,-3.875530476335033e-18,H1,3.875530476335033e-18,-1.0,1.5019736473001648e-35
629,1187006834.1535645,0.153564453125,-2047.846435546875,-3.858251561045291e-18,H1,3.858251561045291e-18,-1.0,1.488610510830843e-35
630,1187006834.1538086,0.15380859375,-2047.84619140625,-3.887285152467012e-18,H1,3.887285152467012e-18,-1.0,1.511098585659048e-35
631,1187006834.1540527,0.154052734375,-2047.845947265625,-3.9008930572967064e-18,H1,3.9008930572967064e-18,-1.0,1.5216966644465638e-35
632,1187006834.1542969,0.154296875,-2047.845703125,-3.874507216325612e-18,H1,3.874507216325612e-18,-1.0,1.5011806169359243e-35
633,1187006834.154541,0.154541015625,-2047.845458984375,-3.855658188057268e-18,H1,3.855658188057268e-18,-1.0,1.4866100063133053e-35
634,1187006834.1547852,0.15478515625,-2047.84521484375,-3.874990688181962e-18,H1,3.874990688181962e-18,-1.0,1.5015552833496916e-35
635,1187006834.1550293,0.155029296875,-2047.844970703125,-3.897237676625504e-18,H1,3.897237676625504e-18,-1.0,1.518846150810936e-35
636,1187006834.1552734,0.1552734375,-2047.8447265625,-3.875817325440588e-18,H1,3.875817325440588e-18,-1.0,1.5021959940185435e-35
637,1187006834.1555176,0.155517578125,-2047.844482421875,-3.845861438597514e-18,H1,3.845861438597514e-18,-1.0,1.479065020489134e-35
638,1187006834.1557617,0.15576171875,-2047.84423828125,-3.866080554821432e-18,H1,3.866080554821432e-18,-1.0,1.494657885636839e-35
639,1187006834.156006,0.156005859375,-2047.843994140625,-3.892472825717644e-18,H1,3.892472825717644e-18,-1.0,1.5151344698950296e-35
640,1187006834.15625,0.15625,-2047.84375,-3.868723268124956e-18,H1,3.868723268124956e-18,-1.0,1.496701972533144e-35
641,1187006834.156494,0.156494140625,-2047.843505859375,-3.840877324191325e-18,H1,3.840877324191325e-18,-1.0,1.4752338619487113e-35
642,1187006834.1567383,0.15673828125,-2047.84326171875,-3.854672271823943e-18,H1,3.854672271823943e-18,-1.0,1.4858498323168358e-35
643,1187006834.1569824,0.156982421875,-2047.843017578125,-3.879501719229329e-18,H1,3.879501719229329e-18,-1.0,1.505053358950332e-35
644,1187006834.1572266,0.1572265625,-2047.8427734375,-3.865788289827432e-18,H1,3.865788289827432e-18,-1.0,1.4944319101766905e-35
645,1187006834.1574707,0.157470703125,-2047.842529296875,-3.831068046470311e-18,H1,3.831068046470311e-18,-1.0,1.4677082376685848e-35
646,1187006834.1577148,0.15771484375,-2047.84228515625,-3.841685850526252e-18,H1,3.841685850526252e-18,-1.0,1.4758550174133614e-35
647,1187006834.157959,0.157958984375,-2047.842041015625,-3.873407185860957e-18,H1,3.873407185860957e-18,-1.0,1.5003283227479302e-35
648,1187006834.1582031,0.158203125,-2047.841796875,-3.856613351688205e-18,H1,3.856613351688205e-18,-1.0,1.4873466544419728e-35
649,1187006834.1584473,0.158447265625,-2047.841552734375,-3.821803796825911e-18,H1,3.821803796825911e-18,-1.0,1.4606184261432952e-35
650,1187006834.1586914,0.15869140625,-2047.84130859375,-3.826614435340253e-18,H1,3.826614435340253e-18,-1.0,1.4642978036754404e-35
651,1187006834.1589355,0.158935546875,-2047.841064453125,-3.855028145295382e-18,H1,3.855028145295382e-18,-1.0,1.4861242001019557e-35
652,1187006834.1591797,0.1591796875,-2047.8408203125,-3.849411030936865e-18,H1,3.849411030936865e-18,-1.0,1.4817965285098417e-35
653,1187006834.1594238,0.159423828125,-2047.840576171875,-3.811710740984717e-18,H1,3.811710740984717e-18,-1.0,1.4529138772938262e-35
654,1187006834.159668,0.15966796875,-2047.84033203125,-3.810477577426552e-18,H1,3.810477577426552e-18,-1.0,1.4519739368070518e-35
655,1187006834.159912,0.159912109375,-2047.840087890625,-3.842462515769253e-18,H1,3.842462515769253e-18,-1.0,1.4764518185091777e-35
656,1187006834.1601562,0.16015625,-2047.83984375,-3.838182867452847e-18,H1,3.838182867452847e-18,-1.0,1.4731647724008556e-35
657,1187006834.1604004,0.160400390625,-2047.839599609375,-3.800025563482416e-18,H1,3.800025563482416e-18,-1.0,1.444019428311985e-35
658,1187006834.1606443,0.16064453125,-2047.83935546875,-3.795460276061363e-18,H1,3.795460276061363e-18,-1.0,1.4405518707159798e-35
659,1187006834.160889,0.160888671875,-2047.839111328125,-3.8241690999754384e-18,H1,3.8241690999754384e-18,-1.0,1.4624269305206955e-35
660,1187006834.1611328,0.1611328125,-2047.8388671875,-3.824336127264923e-18,H1,3.824336127264923e-18,-1.0,1.4625546814303668e-35
661,1187006834.161377,0.161376953125,-2047.838623046875,-3.790804511339735e-18,H1,3.790804511339735e-18,-1.0,1.4370198843193683e-35
662,1187006834.161621,0.16162109375,-2047.83837890625,-3.775178179519152e-18,H1,3.775178179519152e-18,-1.0,1.4251970287117538e-35
